t,isp (s),cstar (m/s),Tc (K),Pc (kPA),T (lbf),mdot(lbm),mdot (kg),,,T (lbf),massLoss,Lb loss,Acceleration G's,T (lbf),massLoss,Lb loss,Acceleration G's,,,0,T (N)
8.56,219.6892624,1643.658096,3618.219818,1079.642392,378.1050692,2.024117805,0.918125484,,,378.1050692,9.987342098,21.97215262,3.901375053,378.1050692,9.987342098,21.97215262,3.901375053,,,8.56,1681.886969
8.57,219.6631347,1643.647085,3618.147982,1078.874216,377.7936303,2.022691132,0.917478355,,,377.7936303,9.996523353,21.99235138,3.898974161,377.7936303,9.996523353,21.99235138,3.898974161,,,8.57,1680.501626
8.58,219.6369013,1643.636036,3618.075886,1078.103639,377.4812369,2.021259982,0.916829196,,,377.4812369,10.00569814,22.0125359,3.896561843,377.4812369,10.00569814,22.0125359,3.896561843,,,8.58,1679.112038
8.59,219.6105612,1643.624949,3618.003528,1077.330638,377.167881,2.019824315,0.916177988,,,377.167881,10.01486643,22.03270614,3.894138007,377.167881,10.01486643,22.03270614,3.894138007,,,8.59,1677.718168
8.6,219.5841135,1643.613825,3617.930905,1076.555193,376.853554,2.018384094,0.915524713,,,376.853554,10.02402821,22.05286206,3.891702558,376.853554,10.02402821,22.05286206,3.891702558,,,8.6,1676.319979
8.61,219.5575571,1643.602662,3617.858015,1075.777283,376.5382476,2.016939276,0.914869355,,,376.5382476,10.03318346,22.0730036,3.8892554,376.5382476,10.03318346,22.0730036,3.8892554,,,8.61,1674.917433
8.62,219.530891,1643.59146,3617.784856,1074.996885,376.2219531,2.015489824,0.914211893,,,376.2219531,10.04233215,22.09313073,3.886796438,376.2219531,10.04233215,22.09313073,3.886796438,,,8.62,1673.510492
8.63,219.5041141,1643.580219,3617.711426,1074.213978,375.9046617,2.014035694,0.91355231,,,375.9046617,10.05147427,22.11324339,3.884325571,375.9046617,10.05147427,22.11324339,3.884325571,,,8.63,1672.099116
8.64,219.4772255,1643.568939,3617.637721,1073.42854,375.5863647,2.012576845,0.912890587,,,375.5863647,10.06060979,22.13334154,3.881842701,375.5863647,10.06060979,22.13334154,3.881842701,,,8.64,1670.683267
8.65,219.4502241,1643.557618,3617.563738,1072.640547,375.267053,2.011113236,0.912226704,,,375.267053,10.0697387,22.15342513,3.879347726,375.267053,10.0697387,22.15342513,3.879347726,,,8.65,1669.262905
8.66,219.4231087,1643.546258,3617.489477,1071.849976,374.9467175,2.009644822,0.911560642,,,374.9467175,10.07886096,22.17349412,3.876840544,374.9467175,10.07886096,22.17349412,3.876840544,,,8.66,1667.837989
8.67,219.3958782,1643.534857,3617.414932,1071.056805,374.6253491,2.008171561,0.910892381,,,374.6253491,10.08797657,22.19354845,3.87432105,374.6253491,10.08797657,22.19354845,3.87432105,,,8.67,1666.408478
8.68,219.3685316,1643.523414,3617.340103,1070.261008,374.3029382,2.006693408,0.910221901,,,374.3029382,10.09708549,22.21358809,3.87178914,374.3029382,10.09708549,22.21358809,3.87178914,,,8.68,1664.97433
8.69,219.3410678,1643.511931,3617.264987,1069.462564,373.9794754,2.005210319,0.909549183,,,373.9794754,10.10618771,22.23361297,3.869244706,373.9794754,10.10618771,22.23361297,3.869244706,,,8.69,1663.535502
8.7,219.3134854,1643.500406,3617.189579,1068.661446,373.654951,2.003722247,0.908874204,,,373.654951,10.1152832,22.25362305,3.86668764,373.654951,10.1152832,22.25362305,3.86668764,,,8.7,1662.091953
8.71,219.2857835,1643.488838,3617.113879,1067.857631,373.3293552,2.002229148,0.908196944,,,373.3293552,10.12437195,22.27361828,3.864117831,373.3293552,10.12437195,22.27361828,3.864117831,,,8.71,1660.643638
8.72,219.2579608,1643.477228,3617.037882,1067.051092,373.002678,2.000730973,0.907517383,,,373.002678,10.13345392,22.29359862,3.861535169,373.002678,10.13345392,22.29359862,3.861535169,,,8.72,1659.190512
8.73,219.2300161,1643.465575,3616.961586,1066.241805,372.6749094,1.999227675,0.906835498,,,372.6749094,10.14252909,22.313564,3.858939538,372.6749094,10.14252909,22.313564,3.858939538,,,8.73,1657.732532
8.74,219.2019481,1643.453878,3616.884988,1065.429743,372.3460392,1.997719206,0.906151267,,,372.3460392,10.15159745,22.33351438,3.856330825,372.3460392,10.15159745,22.33351438,3.856330825,,,8.74,1656.269651
8.75,219.1737556,1643.442137,3616.808085,1064.614881,372.0160568,1.996205517,0.905464668,,,372.0160568,10.16065896,22.35344971,3.853708912,372.0160568,10.16065896,22.35344971,3.853708912,,,8.75,1654.801824
8.76,219.1454375,1643.430352,3616.730874,1063.797192,371.6849517,1.994686558,0.904775679,,,371.6849517,10.1697136,22.37336993,3.851073681,371.6849517,10.1697136,22.37336993,3.851073681,,,8.76,1653.329002
8.77,219.1169923,1643.418523,3616.653351,1062.976647,371.3527132,1.993162279,0.904084277,,,371.3527132,10.17876136,22.393275,3.848425012,371.3527132,10.17876136,22.393275,3.848425012,,,8.77,1651.851139
8.78,219.0884187,1643.406648,3616.575515,1062.153221,371.0193304,1.991632628,0.903390438,,,371.0193304,10.1878022,22.41316485,3.845762782,371.0193304,10.1878022,22.41316485,3.845762782,,,8.78,1650.368185
8.79,219.0597155,1643.394727,3616.49736,1061.326884,370.6847922,1.990097553,0.902694139,,,370.6847922,10.19683611,22.43303944,3.843086867,370.6847922,10.19683611,22.43303944,3.843086867,,,8.79,1648.880093
8.8,219.0308813,1643.38276,3616.418885,1060.497609,370.3490874,1.988557001,0.901995355,,,370.3490874,10.20586305,22.45289871,3.840397142,370.3490874,10.20586305,22.45289871,3.840397142,,,8.8,1647.386811
8.81,219.0019148,1643.370747,3616.340085,1059.665367,370.0122046,1.987010918,0.901294063,,,370.0122046,10.214883,22.47274261,3.837693479,370.0122046,10.214883,22.47274261,3.837693479,,,8.81,1645.888288
8.82,218.9728144,1643.358686,3616.260958,1058.830127,369.6741322,1.985459249,0.900590237,,,369.6741322,10.22389594,22.49257108,3.834975748,369.6741322,10.22389594,22.49257108,3.834975748,,,8.82,1644.384475
8.83,218.9435789,1643.346577,3616.181501,1057.991862,369.3348583,1.98390194,0.899883853,,,369.3348583,10.23290185,22.51238406,3.832243817,369.3348583,10.23290185,22.51238406,3.832243817,,,8.83,1642.875317
8.84,218.9142067,1643.334421,3616.101708,1057.150539,368.994371,1.982338933,0.899174884,,,368.994371,10.24190069,22.53218151,3.829497552,368.994371,10.24190069,22.53218151,3.829497552,,,8.84,1641.360761
8.85,218.8846965,1643.322216,3616.021578,1056.306129,368.6526582,1.980770171,0.898463305,,,368.6526582,10.25089243,22.55196335,3.826736817,368.6526582,10.25089243,22.55196335,3.826736817,,,8.85,1639.840754
8.86,218.8550471,1643.309962,3615.941106,1055.4586,368.3097081,1.979195597,0.897749089,,,368.3097081,10.25987707,22.57172955,3.82396148,368.3097081,10.25987707,22.57172955,3.82396148,,,8.86,1638.315244
8.87,218.8252562,1643.297658,3615.860289,1054.607921,367.965507,1.97761515,0.89703221,,,367.965507,10.26885456,22.59148003,3.821171389,367.965507,10.26885456,22.59148003,3.821171389,,,8.87,1636.784168
8.88,218.7953226,1643.285304,3615.779124,1053.754058,367.6200426,1.976028771,0.896312639,,,367.6200426,10.27782488,22.61121474,3.818366406,367.6200426,10.27782488,22.61121474,3.818366406,,,8.88,1635.247473
8.89,218.7652449,1643.272899,3615.697605,1052.89698,367.273302,1.974436398,0.89559035,,,367.273302,10.28678801,22.63093361,3.815546388,367.273302,10.28678801,22.63093361,3.815546388,,,8.89,1633.705102
8.9,218.7350214,1643.260443,3615.61573,1052.036653,366.925272,1.97283797,0.894865314,,,366.925272,10.29574391,22.6506366,3.812711187,366.925272,10.29574391,22.6506366,3.812711187,,,8.9,1632.156995
8.91,218.7046506,1643.247935,3615.533495,1051.173044,366.5759392,1.971233422,0.894137503,,,366.5759392,10.30469256,22.67032364,3.809860652,366.5759392,10.30469256,22.67032364,3.809860652,,,8.91,1630.603093
8.92,218.6741306,1643.235374,3615.450895,1050.306116,366.2252899,1.969622692,0.893406887,,,366.2252899,10.31363394,22.68999466,3.806994632,366.2252899,10.31363394,22.68999466,3.806994632,,,8.92,1629.043335
8.93,218.64346,1643.222761,3615.367927,1049.435836,365.8733104,1.968005712,0.892673437,,,365.8733104,10.32256801,22.70964962,3.804112973,365.8733104,10.32256801,22.70964962,3.804112973,,,8.93,1627.477659
8.94,218.6126369,1643.210094,3615.284586,1048.562168,365.5199864,1.966382418,0.891937122,,,365.5199864,10.33149474,22.72928843,3.801215516,365.5199864,10.33149474,22.72928843,3.801215516,,,8.94,1625.906004
8.95,218.5816596,1643.197372,3615.200869,1047.685076,365.1653037,1.964752741,0.891197912,,,365.1653037,10.34041411,22.74891105,3.798302103,365.1653037,10.34041411,22.74891105,3.798302103,,,8.95,1624.328304
8.96,218.5505264,1643.184596,3615.11677,1046.804522,364.8092476,1.963116612,0.890455775,,,364.8092476,10.34932609,22.7685174,3.795372569,364.8092476,10.34932609,22.7685174,3.795372569,,,8.96,1622.744495
8.97,218.5192355,1643.171764,3615.032287,1045.92047,364.4518034,1.961473961,0.889710681,,,364.4518034,10.35823065,22.78810743,3.792426751,364.4518034,10.35823065,22.78810743,3.792426751,,,8.97,1621.154512
8.98,218.487785,1643.158877,3614.947413,1045.03288,364.0929559,1.959824718,0.888962596,,,364.0929559,10.36712776,22.80768106,3.78946448,364.0929559,10.36712776,22.80768106,3.78946448,,,8.98,1619.558286
8.99,218.4561731,1643.145932,3614.862145,1044.141714,363.7326897,1.95816881,0.888211488,,,363.7326897,10.37601738,22.82723824,3.786485585,363.7326897,10.37601738,22.82723824,3.786485585,,,8.99,1617.95575
9,218.4243978,1643.13293,3614.776479,1043.246933,363.3709892,1.956506163,0.887457323,,,363.3709892,10.3848995,22.84677889,3.783489892,363.3709892,10.3848995,22.84677889,3.783489892,,,9,1616.346834
9.01,218.3924573,1643.11987,3614.690409,1042.348496,363.0078386,1.954836702,0.886700067,,,363.0078386,10.39377407,22.86630295,3.780477223,363.0078386,10.39377407,22.86630295,3.780477223,,,9.01,1614.731468
9.02,218.3603496,1643.106751,3614.603931,1041.446362,362.6432216,1.95316035,0.885939686,,,362.6432216,10.40264107,22.88581036,3.777447399,362.6432216,10.40264107,22.88581036,3.777447399,,,9.02,1613.109578
9.03,218.3280726,1643.093573,3614.51704,1040.54049,362.2771217,1.951477031,0.885176144,,,362.2771217,10.41150047,22.90530103,3.774400236,362.2771217,10.41150047,22.90530103,3.774400236,,,9.03,1611.481093
9.04,218.2956243,1643.080335,3614.429731,1039.630837,361.9095221,1.949786664,0.884409406,,,361.9095221,10.42035223,22.9247749,3.771335548,361.9095221,10.42035223,22.9247749,3.771335548,,,9.04,1609.845936
9.05,218.2630027,1643.067035,3614.341999,1038.71736,361.5404058,1.948089169,0.883639434,,,361.5404058,10.42919632,22.94423191,3.768253145,361.5404058,10.42919632,22.94423191,3.768253145,,,9.05,1608.204033
9.06,218.2302056,1643.053674,3614.253838,1037.800014,361.1697554,1.946384464,0.882866192,,,361.1697554,10.43803272,22.96367198,3.765152833,361.1697554,10.43803272,22.96367198,3.765152833,,,9.06,1606.555306
9.07,218.1972308,1643.040251,3614.165245,1036.878755,360.7975531,1.944672465,0.882089641,,,360.7975531,10.44686138,22.98309503,3.762034415,360.7975531,10.44686138,22.98309503,3.762034415,,,9.07,1604.899676
9.08,218.1640762,1643.026764,3614.076213,1035.953538,360.4237808,1.942953088,0.881309744,,,360.4237808,10.45568228,23.00250101,3.758897692,360.4237808,10.45568228,23.00250101,3.758897692,,,9.08,1603.237062
9.09,218.1307395,1643.013214,3613.986737,1035.024315,360.0484203,1.941226245,0.88052646,,,360.0484203,10.46449537,23.02188982,3.755742458,360.0484203,10.46449537,23.02188982,3.755742458,,,9.09,1601.567383
9.1,218.0972184,1642.999599,3613.896811,1034.09104,359.6714527,1.939491848,0.87973975,,,359.6714527,10.47330064,23.0412614,3.752568506,359.6714527,10.47330064,23.0412614,3.752568506,,,9.1,1599.890556
9.11,218.0635105,1642.985918,3613.80643,1033.153663,359.2928589,1.937749807,0.878949573,,,359.2928589,10.48209804,23.06061568,3.749375624,359.2928589,10.48209804,23.06061568,3.749375624,,,9.11,1598.206495
9.12,218.0296136,1642.972171,3613.715588,1032.212137,358.9126196,1.93600003,0.878155886,,,358.9126196,10.49088753,23.07995257,3.746163597,358.9126196,10.49088753,23.07995257,3.746163597,,,9.12,1596.515114
9.13,217.995525,1642.958356,3613.62428,1031.266409,358.5307148,1.934242424,0.877358648,,,358.5307148,10.49966909,23.099272,3.742932204,358.5307148,10.49966909,23.099272,3.742932204,,,9.13,1594.816326
9.14,217.9612425,1642.944474,3613.532498,1030.31643,358.1471244,1.932476892,0.876557816,,,358.1471244,10.50844268,23.11857389,3.739681221,358.1471244,10.50844268,23.11857389,3.739681221,,,9.14,1593.110039
9.15,217.9267634,1642.930523,3613.440238,1029.362148,357.7618277,1.930703339,0.875753345,,,357.7618277,10.51720825,23.13785816,3.73641042,357.7618277,10.51720825,23.13785816,3.73641042,,,9.15,1591.396162
9.16,217.8920852,1642.916501,3613.347493,1028.403508,357.3748038,1.928921665,0.87494519,,,357.3748038,10.52596579,23.15712473,3.733119569,357.3748038,10.52596579,23.15712473,3.733119569,,,9.16,1589.674602
9.17,217.8572052,1642.902409,3613.254257,1027.440457,356.9860312,1.927131768,0.874133305,,,356.9860312,10.53471524,23.17637353,3.729808429,356.9860312,10.53471524,23.17637353,3.729808429,,,9.17,1587.945264
9.18,217.8221208,1642.888246,3613.160523,1026.472939,356.595488,1.925333545,0.873317644,,,356.595488,10.54345657,23.19560446,3.726476759,356.595488,10.54345657,23.19560446,3.726476759,,,9.18,1586.20805
9.19,217.7868291,1642.874009,3613.066284,1025.500898,356.203152,1.923526892,0.872498159,,,356.203152,10.55218975,23.21481745,3.723124313,356.203152,10.55218975,23.21481745,3.723124313,,,9.19,1584.462861
9.2,217.7513275,1642.859699,3612.971534,1024.524277,355.8090005,1.921711701,0.871674802,,,355.8090005,10.56091473,23.23401241,3.719750838,355.8090005,10.56091473,23.23401241,3.719750838,,,9.2,1582.709596
9.21,217.715613,1642.845314,3612.876266,1023.543016,355.4130101,1.919887862,0.870847521,,,355.4130101,10.56963148,23.25318925,3.716356077,355.4130101,10.56963148,23.25318925,3.716356077,,,9.21,1580.948152
9.22,217.6796827,1642.830854,3612.780473,1022.557056,355.0151573,1.918055264,0.870016267,,,355.0151573,10.57833995,23.2723479,3.71293977,355.0151573,10.57833995,23.2723479,3.71293977,,,9.22,1579.178423
9.23,217.6435336,1642.816317,3612.684147,1021.566335,354.6154179,1.916213792,0.869180989,,,354.6154179,10.58704012,23.29148826,3.709501649,354.6154179,10.58704012,23.29148826,3.709501649,,,9.23,1577.400302
9.24,217.6071627,1642.801702,3612.587282,1020.570792,354.2137672,1.91436333,0.868341632,,,354.2137672,10.59573193,23.31061024,3.70604144,354.2137672,10.59573193,23.31061024,3.70604144,,,9.24,1575.613679
9.25,217.5705668,1642.787009,3612.48987,1019.570361,353.81018,1.912503759,0.867498144,,,353.81018,10.60441534,23.32971376,3.702558867,353.81018,10.60441534,23.32971376,3.702558867,,,9.25,1573.818443
9.26,217.5337428,1642.772235,3612.391903,1018.564978,353.4046306,1.910634958,0.866650469,,,353.4046306,10.61309032,23.34879871,3.699053643,353.4046306,10.61309032,23.34879871,3.699053643,,,9.26,1572.014478
9.27,217.4966875,1642.757381,3612.293374,1017.554577,352.9970927,1.908756802,0.865798551,,,352.9970927,10.62175683,23.36786502,3.695525481,352.9970927,10.62175683,23.36786502,3.695525481,,,9.27,1570.201668
9.28,217.4593974,1642.742444,3612.194274,1016.53909,352.5875395,1.906869165,0.864942333,,,352.5875395,10.63041481,23.38691259,3.691974082,352.5875395,10.63041481,23.38691259,3.691974082,,,9.28,1568.379893
9.29,217.4218692,1642.727424,3612.094595,1015.518446,352.1759436,1.904971918,0.864081755,,,352.1759436,10.63906424,23.40594132,3.688399145,352.1759436,10.63906424,23.40594132,3.688399145,,,9.29,1566.549032
9.3,217.3840995,1642.712319,3611.994329,1014.492576,351.762277,1.903064927,0.863216757,,,351.762277,10.64770506,23.42495112,3.684800361,351.762277,10.64770506,23.42495112,3.684800361,,,9.3,1564.708961
9.31,217.3460845,1642.697128,3611.893467,1013.461406,351.346511,1.901148059,0.862347279,,,351.346511,10.65633722,23.44394189,3.681177414,351.346511,10.65633722,23.44394189,3.681177414,,,9.31,1562.85955
9.32,217.3078208,1642.68185,3611.792001,1012.424862,350.9286164,1.899221174,0.861473258,,,350.9286164,10.6649607,23.46291353,3.677529981,350.9286164,10.6649607,23.46291353,3.677529981,,,9.32,1561.000672
9.33,217.2693046,1642.666484,3611.689921,1011.38287,350.5085633,1.897284132,0.860594629,,,350.5085633,10.67357543,23.48186594,3.673857732,350.5085633,10.67357543,23.48186594,3.673857732,,,9.33,1559.132191
9.34,217.230532,1642.651028,3611.587219,1010.33535,350.0863211,1.895336788,0.859711328,,,350.0863211,10.68218137,23.50079902,3.670160331,350.0863211,10.68218137,23.50079902,3.670160331,,,9.34,1557.253974
9.35,217.1914993,1642.63548,3611.483884,1009.282224,349.6618585,1.893378993,0.858823286,,,349.6618585,10.69077849,23.51971267,3.666437432,349.6618585,10.69077849,23.51971267,3.666437432,,,9.35,1555.365879
9.36,217.1522022,1642.619841,3611.379909,1008.223412,349.2351435,1.891410598,0.857930436,,,349.2351435,10.69936672,23.53860679,3.662688684,349.2351435,10.69936672,23.53860679,3.662688684,,,9.36,1553.467765
9.37,217.1126369,1642.604107,3611.275281,1007.158829,348.8061435,1.889431448,0.857032708,,,348.8061435,10.70794603,23.55748126,3.658913725,348.8061435,10.70794603,23.55748126,3.658913725,,,9.37,1551.559487
9.38,217.0727991,1642.588278,3611.169993,1006.088391,348.3748248,1.887441383,0.856130029,,,348.3748248,10.71651635,23.57633598,3.655112187,348.3748248,10.71651635,23.57633598,3.655112187,,,9.38,1549.640896
9.39,217.0326844,1642.572352,3611.064032,1005.012011,347.9411532,1.885440243,0.855222326,,,347.9411532,10.72507765,23.59517084,3.651283693,347.9411532,10.72507765,23.59517084,3.651283693,,,9.39,1547.711838
9.4,216.9922886,1642.556328,3610.957389,1003.929601,347.5050937,1.883427861,0.854309523,,,347.5050937,10.73362988,23.61398573,3.647427857,347.5050937,10.73362988,23.61398573,3.647427857,,,9.4,1545.772158
9.41,216.951607,1642.540203,3610.850053,1002.841068,347.0666103,1.881404068,0.853391545,,,347.0666103,10.74217297,23.63278054,3.643544283,347.0666103,10.74217297,23.63278054,3.643544283,,,9.41,1543.821696
9.42,216.9106352,1642.523977,3610.742012,1001.746321,346.6256662,1.87936869,0.852468312,,,346.6256662,10.75070689,23.65155515,3.639632567,346.6256662,10.75070689,23.65155515,3.639632567,,,9.42,1541.860288
9.43,216.8693682,1642.507648,3610.633256,1000.645263,346.1822238,1.877321548,0.851539743,,,346.1822238,10.75923157,23.67030945,3.635692294,346.1822238,10.75923157,23.67030945,3.635692294,,,9.43,1539.887768
9.44,216.8278014,1642.491214,3610.523773,999.5377958,345.7362443,1.875262461,0.850605756,,,345.7362443,10.76774697,23.68904333,3.63172304,345.7362443,10.76774697,23.68904333,3.63172304,,,9.44,1537.903962
9.45,216.7859296,1642.474673,3610.41355,998.4238202,345.2876884,1.873191241,0.849666265,,,345.2876884,10.77625302,23.70775665,3.62772437,345.2876884,10.77625302,23.70775665,3.62772437,,,9.45,1535.908695
9.46,216.7437479,1642.458024,3610.302575,997.3032331,344.8365153,1.871107696,0.848721184,,,344.8365153,10.78474969,23.72644931,3.62369584,344.8365153,10.78474969,23.72644931,3.62369584,,,9.46,1533.901787
